topicid,type,qsid,qcount,qid,options,key,uid,ans,correct,mid,topicname,userid,user,name,group
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,471,9,0,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,471,15,1,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,471,17,0,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,471,24,0,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,471,25,1,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,471,30,1,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,471,36,0,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,471,40,1,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,471,41,0,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,471,46,1,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,471,51,1,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,471,53,0,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,471,60,0,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,471,61,1,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,471,67,1,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,471,70,1,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,471,73,1,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,471,78,1,17,OOP-Concept Yarsi University,471,1402019098,553c05b719493,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,472,2,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,472,7,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,472,9,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,472,14,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,472,19,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,472,21,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,472,28,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,472,30,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,472,35,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,472,39,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,472,41,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,472,46,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,472,49,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,472,53,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,472,57,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,472,61,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,472,66,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,472,69,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,472,76,0,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,472,78,1,17,OOP-Concept Yarsi University,472,1402020052,53b905a521812,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,473,3,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,473,8,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,473,11,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,473,15,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,473,20,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,473,21,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,473,26,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,473,30,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,473,34,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,473,39,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,473,43,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,473,46,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,473,50,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,473,54,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,473,57,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,473,61,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,473,67,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,473,71,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,473,74,0,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,473,78,1,17,OOP-Concept Yarsi University,473,1402020124,53b805a520005,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,474,3,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,474,8,0,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,474,9,0,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,474,15,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,474,19,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,474,21,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,474,25,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,474,30,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,474,35,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,474,40,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,474,41,0,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,474,46,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,474,51,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,474,54,0,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,474,60,0,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,474,61,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,474,67,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,474,70,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,474,73,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,474,78,1,17,OOP-Concept Yarsi University,474,1402020025,53b605a521607,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,476,3,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,476,5,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,476,12,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,476,14,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,476,19,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,476,22,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,476,25,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,476,30,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,476,35,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,476,39,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,476,41,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,476,46,1,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,476,49,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,476,54,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,476,60,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,476,62,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,476,66,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,476,71,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,476,75,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,476,80,0,17,OOP-Concept Yarsi University,476,1402020111,536705a120985,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,477,2,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,477,7,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,477,11,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,477,16,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,477,19,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,477,22,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,477,27,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,477,29,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,477,34,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,477,38,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,477,41,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,477,45,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,477,50,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,477,53,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,477,60,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,477,62,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,477,66,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,477,70,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,477,74,0,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,477,78,1,17,OOP-Concept Yarsi University,477,1402020054,53e105a722265,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,478,2,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,478,8,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,478,9,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,478,14,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,478,18,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,478,21,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,478,25,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,478,30,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,478,35,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,478,39,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,478,41,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,478,45,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,478,51,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,478,56,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,478,60,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,478,63,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,478,67,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,478,70,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,478,73,1,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,478,79,0,17,OOP-Concept Yarsi University,478,1402020007,53b405a521339,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,479,4,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,479,7,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,479,11,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,479,15,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,479,17,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,479,21,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,479,26,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,479,32,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,479,35,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,479,40,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,479,42,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,479,45,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,479,51,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,479,54,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,479,59,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,479,61,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,479,67,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,479,70,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,479,74,0,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,479,78,1,17,OOP-Concept Yarsi University,479,1402019038,54be05b121122,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,480,3,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,480,7,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,480,11,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,480,14,0,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,480,19,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,480,22,0,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,480,25,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,480,30,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,480,35,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,480,38,0,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,480,41,0,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,480,46,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,480,49,0,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,480,53,0,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,480,57,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,480,61,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,480,66,0,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,480,69,0,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,480,73,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,480,78,1,17,OOP-Concept Yarsi University,480,1402020067,543205ab21011,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,483,2,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,483,5,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,483,12,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,483,15,1,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,483,17,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,483,24,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,483,25,1,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,8,"32,31,30,29",30,483,32,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,9,"35,34,33,36",35,483,35,1,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,10,"39,38,37,40",40,483,39,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,11,"43,42,41,44",42,483,41,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,12,"46,45,48,47",46,483,47,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,13,"50,49,52,51",51,483,49,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,14,"53,56,55,54",55,483,53,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,15,"57,60,59,58",57,483,58,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,16,"64,63,62,61",61,483,62,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,17,"67,66,65,68",67,483,67,1,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,18,"71,70,69,72",70,483,70,1,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,19,"75,74,73,76",73,483,75,0,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,20,"78,77,80,79",78,483,78,1,17,OOP-Concept Yarsi University,483,1402019099,555005b822202,41
OOPUY-PRE,pre,1,20,1,"3,2,1,4",3,485,2,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,2,"7,6,5,8",7,485,6,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,3,"11,10,9,12",11,485,12,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,4,"14,13,16,15",15,485,16,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,5,"18,17,20,19",19,485,18,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,6,"21,24,23,22",21,485,23,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
OOPUY-PRE,pre,1,20,7,"25,28,27,26",25,485,28,0,17,OOP-Concept Yarsi University,485,1402020064,53f605a820306,41
